# Year  Mon  Day  JD           Ayanamsa
2063   3  24   2474637.5    24.7396
2063   3  25   2474638.5    24.7397
2063   3  26   2474639.5    24.7397
2063   3  27   2474640.5    24.7398
2063   3  28   2474641.5    24.7398
2063   3  29   2474642.5    24.7398
2063   3  30   2474643.5    24.7399
2063   3  31   2474644.5    24.7399
2063   4   1   2474645.5    24.7399
2063   4   2   2474646.5    24.7400
2063   4   3   2474647.5    24.7400
2063   4   4   2474648.5    24.7401
2063   4   5   2474649.5    24.7401
2063   4   6   2474650.5    24.7401
2063   4   7   2474651.5    24.7402
2063   4   8   2474652.5    24.7402
2063   4   9   2474653.5    24.7403
2063   4  10   2474654.5    24.7403
2063   4  11   2474655.5    24.7403
2063   4  12   2474656.5    24.7404
2063   4  13   2474657.5    24.7404
2063   4  14   2474658.5    24.7404
2063   4  15   2474659.5    24.7405
2063   4  16   2474660.5    24.7405
2063   4  17   2474661.5    24.7406
2063   4  18   2474662.5    24.7406
2063   4  19   2474663.5    24.7406
2063   4  20   2474664.5    24.7407
2063   4  21   2474665.5    24.7407
2063   4  22   2474666.5    24.7408
2063   4  23   2474667.5    24.7408
2063   4  24   2474668.5    24.7408
2063   4  25   2474669.5    24.7409
2063   4  26   2474670.5    24.7409
2063   4  27   2474671.5    24.7409
2063   4  28   2474672.5    24.7410
2063   4  29   2474673.5    24.7410
2063   4  30   2474674.5    24.7411
2063   5   1   2474675.5    24.7411
2063   5   2   2474676.5    24.7411
2063   5   3   2474677.5    24.7412
2063   5   4   2474678.5    24.7412
2063   5   5   2474679.5    24.7412
2063   5   6   2474680.5    24.7413
2063   5   7   2474681.5    24.7413
2063   5   8   2474682.5    24.7414
2063   5   9   2474683.5    24.7414
2063   5  10   2474684.5    24.7414
2063   5  11   2474685.5    24.7415
2063   5  12   2474686.5    24.7415
2063   5  13   2474687.5    24.7416
2063   5  14   2474688.5    24.7416
2063   5  15   2474689.5    24.7416
2063   5  16   2474690.5    24.7417
2063   5  17   2474691.5    24.7417
2063   5  18   2474692.5    24.7417
2063   5  19   2474693.5    24.7418
2063   5  20   2474694.5    24.7418
2063   5  21   2474695.5    24.7419
2063   5  22   2474696.5    24.7419
2063   5  23   2474697.5    24.7419
2063   5  24   2474698.5    24.7420
2063   5  25   2474699.5    24.7420
2063   5  26   2474700.5    24.7421
2063   5  27   2474701.5    24.7421
2063   5  28   2474702.5    24.7421
2063   5  29   2474703.5    24.7422
2063   5  30   2474704.5    24.7422
2063   5  31   2474705.5    24.7422
2063   6   1   2474706.5    24.7423
2063   6   2   2474707.5    24.7423
2063   6   3   2474708.5    24.7424
2063   6   4   2474709.5    24.7424
2063   6   5   2474710.5    24.7424
2063   6   6   2474711.5    24.7425
2063   6   7   2474712.5    24.7425
2063   6   8   2474713.5    24.7425
2063   6   9   2474714.5    24.7426
2063   6  10   2474715.5    24.7426
2063   6  11   2474716.5    24.7427
2063   6  12   2474717.5    24.7427
2063   6  13   2474718.5    24.7427
2063   6  14   2474719.5    24.7428
2063   6  15   2474720.5    24.7428
2063   6  16   2474721.5    24.7429
2063   6  17   2474722.5    24.7429
2063   6  18   2474723.5    24.7429
2063   6  19   2474724.5    24.7430
2063   6  20   2474725.5    24.7430
2063   6  21   2474726.5    24.7430
2063   6  22   2474727.5    24.7431
2063   6  23   2474728.5    24.7431
2063   6  24   2474729.5    24.7432
2063   6  25   2474730.5    24.7432
2063   6  26   2474731.5    24.7432
2063   6  27   2474732.5    24.7433
2063   6  28   2474733.5    24.7433
2063   6  29   2474734.5    24.7434
2063   6  30   2474735.5    24.7434
2063   7   1   2474736.5    24.7434
2063   7   2   2474737.5    24.7435
2063   7   3   2474738.5    24.7435
2063   7   4   2474739.5    24.7435
2063   7   5   2474740.5    24.7436
2063   7   6   2474741.5    24.7436
2063   7   7   2474742.5    24.7437
2063   7   8   2474743.5    24.7437
2063   7   9   2474744.5    24.7437
2063   7  10   2474745.5    24.7438
2063   7  11   2474746.5    24.7438
2063   7  12   2474747.5    24.7438
2063   7  13   2474748.5    24.7439
2063   7  14   2474749.5    24.7439
2063   7  15   2474750.5    24.7440
2063   7  16   2474751.5    24.7440
2063   7  17   2474752.5    24.7440
2063   7  18   2474753.5    24.7441
2063   7  19   2474754.5    24.7441
2063   7  20   2474755.5    24.7442
2063   7  21   2474756.5    24.7442
2063   7  22   2474757.5    24.7442
2063   7  23   2474758.5    24.7443
2063   7  24   2474759.5    24.7443
2063   7  25   2474760.5    24.7443
2063   7  26   2474761.5    24.7444
2063   7  27   2474762.5    24.7444
2063   7  28   2474763.5    24.7445
2063   7  29   2474764.5    24.7445
2063   7  30   2474765.5    24.7445
2063   7  31   2474766.5    24.7446
2063   8   1   2474767.5    24.7446
2063   8   2   2474768.5    24.7447
2063   8   3   2474769.5    24.7447
2063   8   4   2474770.5    24.7447
2063   8   5   2474771.5    24.7448
2063   8   6   2474772.5    24.7448
2063   8   7   2474773.5    24.7448
2063   8   8   2474774.5    24.7449
2063   8   9   2474775.5    24.7449
2063   8  10   2474776.5    24.7450
2063   8  11   2474777.5    24.7450
2063   8  12   2474778.5    24.7450
2063   8  13   2474779.5    24.7451
2063   8  14   2474780.5    24.7451
2063   8  15   2474781.5    24.7451
2063   8  16   2474782.5    24.7452
2063   8  17   2474783.5    24.7452
2063   8  18   2474784.5    24.7453
2063   8  19   2474785.5    24.7453
2063   8  20   2474786.5    24.7453
2063   8  21   2474787.5    24.7454
2063   8  22   2474788.5    24.7454
2063   8  23   2474789.5    24.7455
2063   8  24   2474790.5    24.7455
2063   8  25   2474791.5    24.7455
2063   8  26   2474792.5    24.7456
2063   8  27   2474793.5    24.7456
2063   8  28   2474794.5    24.7456
2063   8  29   2474795.5    24.7457
2063   8  30   2474796.5    24.7457
2063   8  31   2474797.5    24.7458
2063   9   1   2474798.5    24.7458
2063   9   2   2474799.5    24.7458
2063   9   3   2474800.5    24.7459
2063   9   4   2474801.5    24.7459
2063   9   5   2474802.5    24.7460
2063   9   6   2474803.5    24.7460
2063   9   7   2474804.5    24.7460
2063   9   8   2474805.5    24.7461
2063   9   9   2474806.5    24.7461
2063   9  10   2474807.5    24.7461
2063   9  11   2474808.5    24.7462
2063   9  12   2474809.5    24.7462
2063   9  13   2474810.5    24.7463
2063   9  14   2474811.5    24.7463
2063   9  15   2474812.5    24.7463
2063   9  16   2474813.5    24.7464
2063   9  17   2474814.5    24.7464
2063   9  18   2474815.5    24.7465
2063   9  19   2474816.5    24.7465
2063   9  20   2474817.5    24.7465
2063   9  21   2474818.5    24.7466
2063   9  22   2474819.5    24.7466
2063   9  23   2474820.5    24.7466
2063   9  24   2474821.5    24.7467
2063   9  25   2474822.5    24.7467
2063   9  26   2474823.5    24.7468
2063   9  27   2474824.5    24.7468
2063   9  28   2474825.5    24.7468
2063   9  29   2474826.5    24.7469
2063   9  30   2474827.5    24.7469
2063  10   1   2474828.5    24.7469
2063  10   2   2474829.5    24.7470
2063  10   3   2474830.5    24.7470
2063  10   4   2474831.5    24.7471
2063  10   5   2474832.5    24.7471
2063  10   6   2474833.5    24.7471
2063  10   7   2474834.5    24.7472
2063  10   8   2474835.5    24.7472
2063  10   9   2474836.5    24.7473
2063  10  10   2474837.5    24.7473
2063  10  11   2474838.5    24.7473
2063  10  12   2474839.5    24.7474
2063  10  13   2474840.5    24.7474
2063  10  14   2474841.5    24.7474
2063  10  15   2474842.5    24.7475
2063  10  16   2474843.5    24.7475
2063  10  17   2474844.5    24.7476
2063  10  18   2474845.5    24.7476
2063  10  19   2474846.5    24.7476
2063  10  20   2474847.5    24.7477
2063  10  21   2474848.5    24.7477
2063  10  22   2474849.5    24.7478
2063  10  23   2474850.5    24.7478
2063  10  24   2474851.5    24.7478
2063  10  25   2474852.5    24.7479
2063  10  26   2474853.5    24.7479
2063  10  27   2474854.5    24.7479
2063  10  28   2474855.5    24.7480
2063  10  29   2474856.5    24.7480
2063  10  30   2474857.5    24.7481
2063  10  31   2474858.5    24.7481
2063  11   1   2474859.5    24.7481
2063  11   2   2474860.5    24.7482
2063  11   3   2474861.5    24.7482
2063  11   4   2474862.5    24.7482
2063  11   5   2474863.5    24.7483
2063  11   6   2474864.5    24.7483
2063  11   7   2474865.5    24.7484
2063  11   8   2474866.5    24.7484
2063  11   9   2474867.5    24.7484
2063  11  10   2474868.5    24.7485
2063  11  11   2474869.5    24.7485
2063  11  12   2474870.5    24.7486
2063  11  13   2474871.5    24.7486
2063  11  14   2474872.5    24.7486
2063  11  15   2474873.5    24.7487
2063  11  16   2474874.5    24.7487
2063  11  17   2474875.5    24.7487
2063  11  18   2474876.5    24.7488
2063  11  19   2474877.5    24.7488
2063  11  20   2474878.5    24.7489
2063  11  21   2474879.5    24.7489
2063  11  22   2474880.5    24.7489
2063  11  23   2474881.5    24.7490
2063  11  24   2474882.5    24.7490
2063  11  25   2474883.5    24.7491
2063  11  26   2474884.5    24.7491
2063  11  27   2474885.5    24.7491
2063  11  28   2474886.5    24.7492
2063  11  29   2474887.5    24.7492
2063  11  30   2474888.5    24.7492
2063  12   1   2474889.5    24.7493
2063  12   2   2474890.5    24.7493
2063  12   3   2474891.5    24.7494
2063  12   4   2474892.5    24.7494
2063  12   5   2474893.5    24.7494
2063  12   6   2474894.5    24.7495
2063  12   7   2474895.5    24.7495
2063  12   8   2474896.5    24.7495
2063  12   9   2474897.5    24.7496
2063  12  10   2474898.5    24.7496
2063  12  11   2474899.5    24.7497
2063  12  12   2474900.5    24.7497
2063  12  13   2474901.5    24.7497
2063  12  14   2474902.5    24.7498
2063  12  15   2474903.5    24.7498
2063  12  16   2474904.5    24.7499
2063  12  17   2474905.5    24.7499
2063  12  18   2474906.5    24.7499
2063  12  19   2474907.5    24.7500
2063  12  20   2474908.5    24.7500
2063  12  21   2474909.5    24.7500
2063  12  22   2474910.5    24.7501
2063  12  23   2474911.5    24.7501
2063  12  24   2474912.5    24.7502
2063  12  25   2474913.5    24.7502
2063  12  26   2474914.5    24.7502
2063  12  27   2474915.5    24.7503
2063  12  28   2474916.5    24.7503
2063  12  29   2474917.5    24.7504
2063  12  30   2474918.5    24.7504
2063  12  31   2474919.5    24.7504
2064   1   1   2474920.5    24.7505
2064   1   2   2474921.5    24.7505
2064   1   3   2474922.5    24.7505
2064   1   4   2474923.5    24.7506
2064   1   5   2474924.5    24.7506
2064   1   6   2474925.5    24.7507
2064   1   7   2474926.5    24.7507
2064   1   8   2474927.5    24.7507
2064   1   9   2474928.5    24.7508
2064   1  10   2474929.5    24.7508
2064   1  11   2474930.5    24.7508
2064   1  12   2474931.5    24.7509
2064   1  13   2474932.5    24.7509
2064   1  14   2474933.5    24.7510
2064   1  15   2474934.5    24.7510
2064   1  16   2474935.5    24.7510
2064   1  17   2474936.5    24.7511
2064   1  18   2474937.5    24.7511
2064   1  19   2474938.5    24.7512
2064   1  20   2474939.5    24.7512
2064   1  21   2474940.5    24.7512
2064   1  22   2474941.5    24.7513
2064   1  23   2474942.5    24.7513
2064   1  24   2474943.5    24.7513
2064   1  25   2474944.5    24.7514
2064   1  26   2474945.5    24.7514
2064   1  27   2474946.5    24.7515
2064   1  28   2474947.5    24.7515
2064   1  29   2474948.5    24.7515
2064   1  30   2474949.5    24.7516
2064   1  31   2474950.5    24.7516
2064   2   1   2474951.5    24.7517
2064   2   2   2474952.5    24.7517
2064   2   3   2474953.5    24.7517
2064   2   4   2474954.5    24.7518
2064   2   5   2474955.5    24.7518
2064   2   6   2474956.5    24.7518
2064   2   7   2474957.5    24.7519
2064   2   8   2474958.5    24.7519
2064   2   9   2474959.5    24.7520
2064   2  10   2474960.5    24.7520
2064   2  11   2474961.5    24.7520
2064   2  12   2474962.5    24.7521
2064   2  13   2474963.5    24.7521
2064   2  14   2474964.5    24.7521
2064   2  15   2474965.5    24.7522
2064   2  16   2474966.5    24.7522
2064   2  17   2474967.5    24.7523
2064   2  18   2474968.5    24.7523
2064   2  19   2474969.5    24.7523
2064   2  20   2474970.5    24.7524
2064   2  21   2474971.5    24.7524
2064   2  22   2474972.5    24.7525
2064   2  23   2474973.5    24.7525
2064   2  24   2474974.5    24.7525
2064   2  25   2474975.5    24.7526
2064   2  26   2474976.5    24.7526
2064   2  27   2474977.5    24.7526
2064   2  28   2474978.5    24.7527
2064   2  29   2474979.5    24.7527
2064   3   1   2474980.5    24.7528
2064   3   2   2474981.5    24.7528
2064   3   3   2474982.5    24.7528
2064   3   4   2474983.5    24.7529
2064   3   5   2474984.5    24.7529
2064   3   6   2474985.5    24.7530
2064   3   7   2474986.5    24.7530
2064   3   8   2474987.5    24.7530
2064   3   9   2474988.5    24.7531
2064   3  10   2474989.5    24.7531
2064   3  11   2474990.5    24.7531
2064   3  12   2474991.5    24.7532
2064   3  13   2474992.5    24.7532
2064   3  14   2474993.5    24.7533
2064   3  15   2474994.5    24.7533
2064   3  16   2474995.5    24.7533
2064   3  17   2474996.5    24.7534
2064   3  18   2474997.5    24.7534
2064   3  19   2474998.5    24.7534
2064   3  20   2474999.5    24.7535
2064   3  21   2475000.5    24.7535
2064   3  22   2475001.5    24.7536
2064   3  23   2475002.5    24.7536
2064   3  24   2475003.5    24.7536
2064   3  25   2475004.5    24.7537
2064   3  26   2475005.5    24.7537
2064   3  27   2475006.5    24.7538
2064   3  28   2475007.5    24.7538
2064   3  29   2475008.5    24.7538
2064   3  30   2475009.5    24.7539
2064   3  31   2475010.5    24.7539
2064   4   1   2475011.5    24.7539
2064   4   2   2475012.5    24.7540
2064   4   3   2475013.5    24.7540
2064   4   4   2475014.5    24.7541
2064   4   5   2475015.5    24.7541
2064   4   6   2475016.5    24.7541
2064   4   7   2475017.5    24.7542
2064   4   8   2475018.5    24.7542
2064   4   9   2475019.5    24.7543
2064   4  10   2475020.5    24.7543
2064   4  11   2475021.5    24.7543
2064   4  12   2475022.5    24.7544
2064   4  13   2475023.5    24.7544
2064   4  14   2475024.5    24.7544
2064   4  15   2475025.5    24.7545
2064   4  16   2475026.5    24.7545
2064   4  17   2475027.5    24.7546
2064   4  18   2475028.5    24.7546
2064   4  19   2475029.5    24.7546
2064   4  20   2475030.5    24.7547
2064   4  21   2475031.5    24.7547
2064   4  22   2475032.5    24.7548
2064   4  23   2475033.5    24.7548
2064   4  24   2475034.5    24.7548
2064   4  25   2475035.5    24.7549
2064   4  26   2475036.5    24.7549
2064   4  27   2475037.5    24.7549
2064   4  28   2475038.5    24.7550
2064   4  29   2475039.5    24.7550
2064   4  30   2475040.5    24.7551
2064   5   1   2475041.5    24.7551
2064   5   2   2475042.5    24.7551
2064   5   3   2475043.5    24.7552
2064   5   4   2475044.5    24.7552
2064   5   5   2475045.5    24.7552
2064   5   6   2475046.5    24.7553
2064   5   7   2475047.5    24.7553
2064   5   8   2475048.5    24.7554
2064   5   9   2475049.5    24.7554
2064   5  10   2475050.5    24.7554
2064   5  11   2475051.5    24.7555
2064   5  12   2475052.5    24.7555
2064   5  13   2475053.5    24.7556
2064   5  14   2475054.5    24.7556
2064   5  15   2475055.5    24.7556
2064   5  16   2475056.5    24.7557
2064   5  17   2475057.5    24.7557
2064   5  18   2475058.5    24.7557
2064   5  19   2475059.5    24.7558
2064   5  20   2475060.5    24.7558
2064   5  21   2475061.5    24.7559
2064   5  22   2475062.5    24.7559
2064   5  23   2475063.5    24.7559
2064   5  24   2475064.5    24.7560
2064   5  25   2475065.5    24.7560
2064   5  26   2475066.5    24.7561
2064   5  27   2475067.5    24.7561
2064   5  28   2475068.5    24.7561
2064   5  29   2475069.5    24.7562
2064   5  30   2475070.5    24.7562
2064   5  31   2475071.5    24.7562
2064   6   1   2475072.5    24.7563
2064   6   2   2475073.5    24.7563
2064   6   3   2475074.5    24.7564
2064   6   4   2475075.5    24.7564
2064   6   5   2475076.5    24.7564
2064   6   6   2475077.5    24.7565
2064   6   7   2475078.5    24.7565
2064   6   8   2475079.5    24.7565
2064   6   9   2475080.5    24.7566
2064   6  10   2475081.5    24.7566
2064   6  11   2475082.5    24.7567
2064   6  12   2475083.5    24.7567
2064   6  13   2475084.5    24.7567
2064   6  14   2475085.5    24.7568
2064   6  15   2475086.5    24.7568
2064   6  16   2475087.5    24.7569
2064   6  17   2475088.5    24.7569
2064   6  18   2475089.5    24.7569
2064   6  19   2475090.5    24.7570
2064   6  20   2475091.5    24.7570
2064   6  21   2475092.5    24.7570
2064   6  22   2475093.5    24.7571
2064   6  23   2475094.5    24.7571
2064   6  24   2475095.5    24.7572
2064   6  25   2475096.5    24.7572
2064   6  26   2475097.5    24.7572
2064   6  27   2475098.5    24.7573
2064   6  28   2475099.5    24.7573
2064   6  29   2475100.5    24.7574
2064   6  30   2475101.5    24.7574
2064   7   1   2475102.5    24.7574
2064   7   2   2475103.5    24.7575
2064   7   3   2475104.5    24.7575
2064   7   4   2475105.5    24.7575
2064   7   5   2475106.5    24.7576
2064   7   6   2475107.5    24.7576
2064   7   7   2475108.5    24.7577
2064   7   8   2475109.5    24.7577
2064   7   9   2475110.5    24.7577
2064   7  10   2475111.5    24.7578
2064   7  11   2475112.5    24.7578
2064   7  12   2475113.5    24.7578
2064   7  13   2475114.5    24.7579
2064   7  14   2475115.5    24.7579
2064   7  15   2475116.5    24.7580
2064   7  16   2475117.5    24.7580
2064   7  17   2475118.5    24.7580
2064   7  18   2475119.5    24.7581
2064   7  19   2475120.5    24.7581
2064   7  20   2475121.5    24.7582
2064   7  21   2475122.5    24.7582
2064   7  22   2475123.5    24.7582
2064   7  23   2475124.5    24.7583
2064   7  24   2475125.5    24.7583
2064   7  25   2475126.5    24.7583
2064   7  26   2475127.5    24.7584
2064   7  27   2475128.5    24.7584
2064   7  28   2475129.5    24.7585
2064   7  29   2475130.5    24.7585
2064   7  30   2475131.5    24.7585
2064   7  31   2475132.5    24.7586
2064   8   1   2475133.5    24.7586
2064   8   2   2475134.5    24.7587
2064   8   3   2475135.5    24.7587
2064   8   4   2475136.5    24.7587
2064   8   5   2475137.5    24.7588
2064   8   6   2475138.5    24.7588
2064   8   7   2475139.5    24.7588
2064   8   8   2475140.5    24.7589
2064   8   9   2475141.5    24.7589
2064   8  10   2475142.5    24.7590
2064   8  11   2475143.5    24.7590
2064   8  12   2475144.5    24.7590
2064   8  13   2475145.5    24.7591
2064   8  14   2475146.5    24.7591
2064   8  15   2475147.5    24.7591
2064   8  16   2475148.5    24.7592
2064   8  17   2475149.5    24.7592
2064   8  18   2475150.5    24.7593
2064   8  19   2475151.5    24.7593
2064   8  20   2475152.5    24.7593
2064   8  21   2475153.5    24.7594
2064   8  22   2475154.5    24.7594
2064   8  23   2475155.5    24.7595
2064   8  24   2475156.5    24.7595
2064   8  25   2475157.5    24.7595
2064   8  26   2475158.5    24.7596
2064   8  27   2475159.5    24.7596
2064   8  28   2475160.5    24.7596
2064   8  29   2475161.5    24.7597
2064   8  30   2475162.5    24.7597
2064   8  31   2475163.5    24.7598
2064   9   1   2475164.5    24.7598
2064   9   2   2475165.5    24.7598
2064   9   3   2475166.5    24.7599
2064   9   4   2475167.5    24.7599
2064   9   5   2475168.5    24.7600
2064   9   6   2475169.5    24.7600
2064   9   7   2475170.5    24.7600
2064   9   8   2475171.5    24.7601
2064   9   9   2475172.5    24.7601
2064   9  10   2475173.5    24.7601
2064   9  11   2475174.5    24.7602
2064   9  12   2475175.5    24.7602
2064   9  13   2475176.5    24.7603
2064   9  14   2475177.5    24.7603
2064   9  15   2475178.5    24.7603
2064   9  16   2475179.5    24.7604
2064   9  17   2475180.5    24.7604
2064   9  18   2475181.5    24.7604
2064   9  19   2475182.5    24.7605
2064   9  20   2475183.5    24.7605
2064   9  21   2475184.5    24.7606
2064   9  22   2475185.5    24.7606
2064   9  23   2475186.5    24.7606
2064   9  24   2475187.5    24.7607
2064   9  25   2475188.5    24.7607
2064   9  26   2475189.5    24.7608
2064   9  27   2475190.5    24.7608
2064   9  28   2475191.5    24.7608
2064   9  29   2475192.5    24.7609
2064   9  30   2475193.5    24.7609
2064  10   1   2475194.5    24.7609
2064  10   2   2475195.5    24.7610
2064  10   3   2475196.5    24.7610
2064  10   4   2475197.5    24.7611
2064  10   5   2475198.5    24.7611
2064  10   6   2475199.5    24.7611
2064  10   7   2475200.5    24.7612
2064  10   8   2475201.5    24.7612
2064  10   9   2475202.5    24.7613
2064  10  10   2475203.5    24.7613
2064  10  11   2475204.5    24.7613
2064  10  12   2475205.5    24.7614
2064  10  13   2475206.5    24.7614
2064  10  14   2475207.5    24.7614
2064  10  15   2475208.5    24.7615
2064  10  16   2475209.5    24.7615
2064  10  17   2475210.5    24.7616
2064  10  18   2475211.5    24.7616
2064  10  19   2475212.5    24.7616
2064  10  20   2475213.5    24.7617
2064  10  21   2475214.5    24.7617
2064  10  22   2475215.5    24.7617
2064  10  23   2475216.5    24.7618
2064  10  24   2475217.5    24.7618
2064  10  25   2475218.5    24.7619
2064  10  26   2475219.5    24.7619
2064  10  27   2475220.5    24.7619
2064  10  28   2475221.5    24.7620
2064  10  29   2475222.5    24.7620
2064  10  30   2475223.5    24.7621
2064  10  31   2475224.5    24.7621
2064  11   1   2475225.5    24.7621
2064  11   2   2475226.5    24.7622
2064  11   3   2475227.5    24.7622
2064  11   4   2475228.5    24.7622
2064  11   5   2475229.5    24.7623
2064  11   6   2475230.5    24.7623
2064  11   7   2475231.5    24.7624
2064  11   8   2475232.5    24.7624
2064  11   9   2475233.5    24.7624
2064  11  10   2475234.5    24.7625
2064  11  11   2475235.5    24.7625
2064  11  12   2475236.5    24.7626
2064  11  13   2475237.5    24.7626
2064  11  14   2475238.5    24.7626
2064  11  15   2475239.5    24.7627
2064  11  16   2475240.5    24.7627
2064  11  17   2475241.5    24.7627
2064  11  18   2475242.5    24.7628
2064  11  19   2475243.5    24.7628
2064  11  20   2475244.5    24.7629
2064  11  21   2475245.5    24.7629
2064  11  22   2475246.5    24.7629
2064  11  23   2475247.5    24.7630
2064  11  24   2475248.5    24.7630
2064  11  25   2475249.5    24.7631
2064  11  26   2475250.5    24.7631
2064  11  27   2475251.5    24.7631
2064  11  28   2475252.5    24.7632
2064  11  29   2475253.5    24.7632
2064  11  30   2475254.5    24.7632
2064  12   1   2475255.5    24.7633
2064  12   2   2475256.5    24.7633
2064  12   3   2475257.5    24.7634
2064  12   4   2475258.5    24.7634
2064  12   5   2475259.5    24.7634
2064  12   6   2475260.5    24.7635
2064  12   7   2475261.5    24.7635
2064  12   8   2475262.5    24.7635
2064  12   9   2475263.5    24.7636
2064  12  10   2475264.5    24.7636
2064  12  11   2475265.5    24.7637
2064  12  12   2475266.5    24.7637
2064  12  13   2475267.5    24.7637
2064  12  14   2475268.5    24.7638
2064  12  15   2475269.5    24.7638
2064  12  16   2475270.5    24.7639
2064  12  17   2475271.5    24.7639
2064  12  18   2475272.5    24.7639
2064  12  19   2475273.5    24.7640
2064  12  20   2475274.5    24.7640
2064  12  21   2475275.5    24.7640
2064  12  22   2475276.5    24.7641
2064  12  23   2475277.5    24.7641
2064  12  24   2475278.5    24.7642
2064  12  25   2475279.5    24.7642
2064  12  26   2475280.5    24.7642
2064  12  27   2475281.5    24.7643
2064  12  28   2475282.5    24.7643
2064  12  29   2475283.5    24.7644
2064  12  30   2475284.5    24.7644
2064  12  31   2475285.5    24.7644
2065   1   1   2475286.5    24.7645
2065   1   2   2475287.5    24.7645
2065   1   3   2475288.5    24.7645
2065   1   4   2475289.5    24.7646
2065   1   5   2475290.5    24.7646
2065   1   6   2475291.5    24.7647
2065   1   7   2475292.5    24.7647
2065   1   8   2475293.5    24.7647
2065   1   9   2475294.5    24.7648
2065   1  10   2475295.5    24.7648
2065   1  11   2475296.5    24.7648
2065   1  12   2475297.5    24.7649
2065   1  13   2475298.5    24.7649
2065   1  14   2475299.5    24.7650
2065   1  15   2475300.5    24.7650
2065   1  16   2475301.5    24.7650
2065   1  17   2475302.5    24.7651
2065   1  18   2475303.5    24.7651
2065   1  19   2475304.5    24.7652
2065   1  20   2475305.5    24.7652
2065   1  21   2475306.5    24.7652
2065   1  22   2475307.5    24.7653
2065   1  23   2475308.5    24.7653
2065   1  24   2475309.5    24.7653
2065   1  25   2475310.5    24.7654
2065   1  26   2475311.5    24.7654
2065   1  27   2475312.5    24.7655
2065   1  28   2475313.5    24.7655
2065   1  29   2475314.5    24.7655
2065   1  30   2475315.5    24.7656
2065   1  31   2475316.5    24.7656
2065   2   1   2475317.5    24.7657
2065   2   2   2475318.5    24.7657
2065   2   3   2475319.5    24.7657
2065   2   4   2475320.5    24.7658
2065   2   5   2475321.5    24.7658
2065   2   6   2475322.5    24.7658
2065   2   7   2475323.5    24.7659
2065   2   8   2475324.5    24.7659
2065   2   9   2475325.5    24.7660
2065   2  10   2475326.5    24.7660
2065   2  11   2475327.5    24.7660
2065   2  12   2475328.5    24.7661
2065   2  13   2475329.5    24.7661
2065   2  14   2475330.5    24.7661
2065   2  15   2475331.5    24.7662
2065   2  16   2475332.5    24.7662
2065   2  17   2475333.5    24.7663
2065   2  18   2475334.5    24.7663
2065   2  19   2475335.5    24.7663
2065   2  20   2475336.5    24.7664
2065   2  21   2475337.5    24.7664
2065   2  22   2475338.5    24.7665
2065   2  23   2475339.5    24.7665
2065   2  24   2475340.5    24.7665
2065   2  25   2475341.5    24.7666
2065   2  26   2475342.5    24.7666
2065   2  27   2475343.5    24.7666
2065   2  28   2475344.5    24.7667
2065   3   1   2475345.5    24.7667
2065   3   2   2475346.5    24.7668
2065   3   3   2475347.5    24.7668
2065   3   4   2475348.5    24.7668
2065   3   5   2475349.5    24.7669
2065   3   6   2475350.5    24.7669
2065   3   7   2475351.5    24.7670
2065   3   8   2475352.5    24.7670
2065   3   9   2475353.5    24.7670
2065   3  10   2475354.5    24.7671
2065   3  11   2475355.5    24.7671
2065   3  12   2475356.5    24.7671
2065   3  13   2475357.5    24.7672
2065   3  14   2475358.5    24.7672
2065   3  15   2475359.5    24.7673
2065   3  16   2475360.5    24.7673
2065   3  17   2475361.5    24.7673
2065   3  18   2475362.5    24.7674
2065   3  19   2475363.5    24.7674
2065   3  20   2475364.5    24.7674
2065   3  21   2475365.5    24.7675
2065   3  22   2475366.5    24.7675
2065   3  23   2475367.5    24.7676
2065   3  24   2475368.5    24.7676
2065   3  25   2475369.5    24.7676
2065   3  26   2475370.5    24.7677
2065   3  27   2475371.5    24.7677
2065   3  28   2475372.5    24.7678
2065   3  29   2475373.5    24.7678
2065   3  30   2475374.5    24.7678
2065   3  31   2475375.5    24.7679
2065   4   1   2475376.5    24.7679
2065   4   2   2475377.5    24.7679
2065   4   3   2475378.5    24.7680
2065   4   4   2475379.5    24.7680
2065   4   5   2475380.5    24.7681
2065   4   6   2475381.5    24.7681
2065   4   7   2475382.5    24.7681
2065   4   8   2475383.5    24.7682
2065   4   9   2475384.5    24.7682
2065   4  10   2475385.5    24.7683
2065   4  11   2475386.5    24.7683
2065   4  12   2475387.5    24.7683
2065   4  13   2475388.5    24.7684
2065   4  14   2475389.5    24.7684
2065   4  15   2475390.5    24.7684
2065   4  16   2475391.5    24.7685
2065   4  17   2475392.5    24.7685
2065   4  18   2475393.5    24.7686
2065   4  19   2475394.5    24.7686
2065   4  20   2475395.5    24.7686
2065   4  21   2475396.5    24.7687
2065   4  22   2475397.5    24.7687
2065   4  23   2475398.5    24.7687
2065   4  24   2475399.5    24.7688
2065   4  25   2475400.5    24.7688
2065   4  26   2475401.5    24.7689
2065   4  27   2475402.5    24.7689
2065   4  28   2475403.5    24.7689
2065   4  29   2475404.5    24.7690
2065   4  30   2475405.5    24.7690
2065   5   1   2475406.5    24.7691
2065   5   2   2475407.5    24.7691
2065   5   3   2475408.5    24.7691
2065   5   4   2475409.5    24.7692
2065   5   5   2475410.5    24.7692
2065   5   6   2475411.5    24.7692
2065   5   7   2475412.5    24.7693
